,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version,influence_sign
11558,0.023394842000000002,0.06319617061312262,0.001507285765057425,IF,0.09,3,10000,2540,80,160,10000,True,10k,pos
11559,0.02145309,0.015612961598769202,9.199932796031252e-05,RAR,0.2,3,10000,2540,80,160,10000,True,train,abs
11560,0.02145309,0.015612961598769202,9.199932796031252e-05,RAR,0.2,3,10000,2540,80,160,10000,True,test,abs
11561,0.021056177000000002,0.01265414835610888,6.0433801728652476e-05,RAR,0.2,3,10000,2540,80,160,10000,True,10k,abs
11562,0.028807651,0.02536179099066642,0.00024275820085638375,IF,0.8,5,10000,2540,80,160,10000,True,train,abs
11563,0.028807651,0.02536179099066642,0.00024275820085638375,IF,0.8,5,10000,2540,80,160,10000,True,test,abs
11564,0.028807651,0.02536179099066642,0.00024275820085638375,IF,0.8,5,10000,2540,80,160,10000,True,10k,abs
11565,0.012684295,0.027209000947835644,0.0002794082745436199,RAR,0.6,2,50000,2540,80,160,10000,True,train,abs
11566,0.012684295,0.027209000947835644,0.0002794082745436199,RAR,0.6,2,50000,2540,80,160,10000,True,test,abs
11567,0.015117675,0.02631670105206651,0.0002613827759659109,RAR,0.6,2,50000,2540,80,160,10000,True,10k,abs
11568,0.010930253999999999,0.07652601308110947,0.00221020342299877,IF,0.07,2,50000,2540,80,160,10000,False,train,abs
11569,0.010930253999999999,0.07652601308110947,0.00221020342299877,IF,0.07,2,50000,2540,80,160,10000,False,test,abs
11570,0.011084898000000001,0.0817846112446007,0.002524394696717993,IF,0.07,2,50000,2540,80,160,10000,False,10k,abs
11571,0.016623146999999998,0.0546869335307327,0.0011287069921401766,RAR,0.7,3,10000,2540,80,160,10000,False,train,abs
11572,0.016623146999999998,0.0546869335307327,0.0011287069921401766,RAR,0.7,3,10000,2540,80,160,10000,False,test,abs
11573,0.016623146999999998,0.0546869335307327,0.0011287069921401766,RAR,0.7,3,10000,2540,80,160,10000,False,10k,abs
11574,0.02373885,0.02339371957414053,0.00020654402264661223,RAR,0.2,6,50000,2540,80,160,10000,True,train,abs
11575,0.02373885,0.02339371957414053,0.00020654402264661223,RAR,0.2,6,50000,2540,80,160,10000,True,test,abs
11576,0.02373885,0.02339371957414053,0.00020654402264661223,RAR,0.2,6,50000,2540,80,160,10000,True,10k,abs
11577,0.015940068,0.07274108258669937,0.001996979434343754,IF,0.1,2,10000,2540,80,160,10000,False,train,abs
11578,0.015940068,0.07274108258669937,0.001996979434343754,IF,0.1,2,10000,2540,80,160,10000,False,test,abs
11579,0.015940068,0.07274108258669937,0.001996979434343754,IF,0.1,2,10000,2540,80,160,10000,False,10k,abs
11580,0.018077713999999998,0.02537770843920654,0.00024306301401036406,IF,0.07,9,50000,2540,80,160,10000,True,train,abs
11581,0.018077713999999998,0.02537770843920654,0.00024306301401036406,IF,0.07,9,50000,2540,80,160,10000,True,test,abs
11582,0.018077713999999998,0.02537770843920654,0.00024306301401036406,IF,0.07,9,50000,2540,80,160,10000,True,10k,abs
11583,0.02383423,0.03177189766207317,0.0003809784248288344,random,0.07,2,10000,2540,80,160,10000,True,train,abs
11584,0.028829627000000004,0.043748592912698205,0.0007223409742009464,random,0.07,2,10000,2540,80,160,10000,True,test,abs
11585,0.02383423,0.03177189766207317,0.0003809784248288344,random,0.07,2,10000,2540,80,160,10000,True,10k,abs
11586,0.037369087,0.026847365758802044,0.000272030394208252,IF,0.08,7,10000,2540,80,160,10000,True,train,abs
11587,0.037369087,0.026847365758802044,0.000272030394208252,IF,0.08,7,10000,2540,80,160,10000,True,test,abs
11588,0.037369087,0.026847365758802044,0.000272030394208252,IF,0.08,7,10000,2540,80,160,10000,True,10k,abs
11589,0.0067802196999999995,0.017353814207072313,0.0001136590335428083,random,0.04,5,50000,2540,80,160,10000,False,train,abs
11590,0.007031804,0.017687666203364562,0.00011807423470121103,random,0.04,5,50000,2540,80,160,10000,False,test,abs
11591,0.0067802196999999995,0.017353814207072313,0.0001136590335428083,random,0.04,5,50000,2540,80,160,10000,False,10k,abs
11592,0.040231444,0.08565433192919869,0.002768934841463978,RAR,0.6,4,10000,2540,80,160,10000,True,train,abs
11593,0.040231444,0.08565433192919869,0.002768934841463978,RAR,0.6,4,10000,2540,80,160,10000,True,test,abs
11594,0.040231444,0.08565433192919869,0.002768934841463978,RAR,0.6,4,10000,2540,80,160,10000,True,10k,abs
11595,0.034698736,0.03192521178587112,0.000384664090705829,IF,0.2,5,10000,2540,80,160,10000,True,train,abs
11596,0.034698736,0.03192521178587112,0.000384664090705829,IF,0.2,5,10000,2540,80,160,10000,True,test,abs
11597,0.03662878,0.03005314349631097,0.00034087400391180937,IF,0.2,5,10000,2540,80,160,10000,True,10k,abs
11598,0.014806975,0.009793230194332809,3.619645157387125e-05,IF,0.7,5,50000,2540,80,160,10000,True,train,abs
11599,0.014806975,0.009793230194332809,3.619645157387125e-05,IF,0.7,5,50000,2540,80,160,10000,True,test,abs
11600,0.015005282,0.00811675163966799,2.486443451706248e-05,IF,0.7,5,50000,2540,80,160,10000,True,10k,abs
11601,0.03175476,0.020213725823860797,0.00015420796755119396,IF,0.07,6,10000,2540,80,160,10000,True,train,abs
11602,0.03175476,0.020213725823860797,0.00015420796755119396,IF,0.07,6,10000,2540,80,160,10000,True,test,abs
11603,0.03175476,0.020213725823860797,0.00015420796755119396,IF,0.07,6,10000,2540,80,160,10000,True,10k,abs
11604,0.02078052,0.016309818419363374,0.00010039505541951768,IF,0.09,8,10000,2540,80,160,10000,True,train,neg
11605,0.02078052,0.016309818419363374,0.00010039505541951768,IF,0.09,8,10000,2540,80,160,10000,True,test,neg
11606,0.02078052,0.016309818419363374,0.00010039505541951768,IF,0.09,8,10000,2540,80,160,10000,True,10k,neg
11607,0.012151888000000001,0.015264145591416216,8.793445399937323e-05,IF,0.6,2,50000,2540,80,160,10000,True,train,neg
11608,0.012151888000000001,0.015264145591416216,8.793445399937323e-05,IF,0.6,2,50000,2540,80,160,10000,True,test,neg
11609,0.012151888000000001,0.015264145591416216,8.793445399937323e-05,IF,0.6,2,50000,2540,80,160,10000,True,10k,neg
11610,0.027243007000000003,0.031999863544866065,0.0003864651390302348,IF,0.3,2,10000,2540,80,160,10000,True,train,pos
11611,0.027243007000000003,0.031999863544866065,0.0003864651390302348,IF,0.3,2,10000,2540,80,160,10000,True,test,pos
11612,0.027243007000000003,0.031999863544866065,0.0003864651390302348,IF,0.3,2,10000,2540,80,160,10000,True,10k,pos
11613,0.014972376,0.040307815956543584,0.0006131865295090383,IF,0.06,5,50000,2540,80,160,10000,True,train,neg
11614,0.014972376,0.040307815956543584,0.0006131865295090383,IF,0.06,5,50000,2540,80,160,10000,True,test,neg
11615,0.014972376,0.040307815956543584,0.0006131865295090383,IF,0.06,5,50000,2540,80,160,10000,True,10k,neg
11616,0.010078286,0.0103187466732799,4.0185370153069046e-05,random,0.9,2,50000,2540,80,160,10000,True,train,abs
11617,0.010078286,0.0103187466732799,4.0185370153069046e-05,random,0.9,2,50000,2540,80,160,10000,True,test,abs
11618,0.010078286,0.0103187466732799,4.0185370153069046e-05,random,0.9,2,50000,2540,80,160,10000,True,10k,abs
11619,0.022510355,0.039355315217160826,0.0005845489198138744,random,0.8,9,10000,2540,80,160,10000,True,train,abs
11620,0.022510355,0.039355315217160826,0.0005845489198138744,random,0.8,9,10000,2540,80,160,10000,True,test,abs
11621,0.02709615,0.04014413751892037,0.0006082166926067444,random,0.8,9,10000,2540,80,160,10000,True,10k,abs
11622,0.01842031,0.043934550720720576,0.000728494791551806,random,0.7,6,50000,2540,80,160,10000,True,train,abs
11623,0.019214567,0.04348144232134904,0.0007135459657805293,random,0.7,6,50000,2540,80,160,10000,True,test,abs
11624,0.01842031,0.043934550720720576,0.000728494791551806,random,0.7,6,50000,2540,80,160,10000,True,10k,abs
11625,0.012991395,0.00612101982854601,1.4140398363109466e-05,random,0.5,5,50000,2540,80,160,10000,True,train,abs
11626,0.014640371999999999,0.01135333967729952,4.8647590537924297e-05,random,0.5,5,50000,2540,80,160,10000,True,test,abs
11627,0.012991395,0.00612101982854601,1.4140398363109466e-05,random,0.5,5,50000,2540,80,160,10000,True,10k,abs
11628,0.03280092,0.06273727975334531,0.0014854753172865698,IF,0.5,7,10000,2540,80,160,10000,True,train,pos
11629,0.03280092,0.06273727975334531,0.0014854753172865698,IF,0.5,7,10000,2540,80,160,10000,True,test,pos
11630,0.03280092,0.06273727975334531,0.0014854753172865698,IF,0.5,7,10000,2540,80,160,10000,True,10k,pos
11631,0.01768006,0.03405607690175682,0.0004377269716029379,random,0.09,8,10000,2540,80,160,10000,True,train,abs
11632,0.01768006,0.03405607690175682,0.0004377269716029379,random,0.09,8,10000,2540,80,160,10000,True,test,abs
11633,0.01768006,0.03405607690175682,0.0004377269716029379,random,0.09,8,10000,2540,80,160,10000,True,10k,abs
11634,0.019994203000000002,0.03057252072273155,0.00035275775329755664,IF,0.1,3,50000,2540,80,160,10000,True,train,neg
11635,0.019994203000000002,0.03057252072273155,0.00035275775329755664,IF,0.1,3,50000,2540,80,160,10000,True,test,neg
11636,0.019994203000000002,0.03057252072273155,0.00035275775329755664,IF,0.1,3,50000,2540,80,160,10000,True,10k,neg
11637,0.02109525,0.0729251271104537,0.0020070974603471387,random,0.06,3,50000,2540,80,160,10000,True,train,abs
11638,0.029714199,0.08213889762952281,0.002546313143564536,random,0.06,3,50000,2540,80,160,10000,True,test,abs
11639,0.02109525,0.0729251271104537,0.0020070974603471387,random,0.06,3,50000,2540,80,160,10000,True,10k,abs
11640,0.015561688,0.04213336180765675,0.0006699868785797992,IF,0.09,5,50000,2540,80,160,10000,True,train,neg
11641,0.015561688,0.04213336180765675,0.0006699868785797992,IF,0.09,5,50000,2540,80,160,10000,True,test,neg
11642,0.015434238000000001,0.042245349093602974,0.0006735531605461309,IF,0.09,5,50000,2540,80,160,10000,True,10k,neg
11643,0.018379863,0.0385743034333722,0.0005615782209009688,random,0.3,6,50000,2540,80,160,10000,True,train,abs
11644,0.019804231999999998,0.038377434456278406,0.0005558606732989691,random,0.3,6,50000,2540,80,160,10000,True,test,abs
11645,0.018379863,0.0385743034333722,0.0005615782209009688,random,0.3,6,50000,2540,80,160,10000,True,10k,abs
11646,0.012982444,0.06016994268732835,0.001366385571808156,RAR,1.0,2,10000,2540,80,160,10000,False,train,abs
11647,0.012982444,0.06016994268732835,0.001366385571808156,RAR,1.0,2,10000,2540,80,160,10000,False,test,abs
11648,0.012982444,0.06016994268732835,0.001366385571808156,RAR,1.0,2,10000,2540,80,160,10000,False,10k,abs
11649,0.013782616000000001,0.011804156579908631,5.2587678025238944e-05,IF,0.5,5,50000,2540,80,160,10000,True,train,neg
11650,0.01665068,0.03345721986636878,0.0004224679550698212,IF,0.5,5,50000,2540,80,160,10000,True,test,neg
11651,0.013782616000000001,0.011804156579908631,5.2587678025238944e-05,IF,0.5,5,50000,2540,80,160,10000,True,10k,neg
11652,0.010815715,0.014369088689544172,7.792423054397391e-05,random,0.4,2,50000,2540,80,160,10000,True,train,abs
11653,0.010815715,0.014369088689544172,7.792423054397391e-05,random,0.4,2,50000,2540,80,160,10000,True,test,abs
11654,0.010815715,0.014369088689544172,7.792423054397391e-05,random,0.4,2,50000,2540,80,160,10000,True,10k,abs
11655,0.029782426,0.07895317499852772,0.0023526280481952163,IF,0.7,5,10000,2540,80,160,10000,True,train,pos
11656,0.029782426,0.07895317499852772,0.0023526280481952163,IF,0.7,5,10000,2540,80,160,10000,True,test,pos
11657,0.029782426,0.07895317499852772,0.0023526280481952163,IF,0.7,5,10000,2540,80,160,10000,True,10k,pos
11658,0.021852206000000002,0.0331707694866459,0.0004152648428342195,random,0.5,9,10000,2540,80,160,10000,True,train,abs
11659,0.021852206000000002,0.0331707694866459,0.0004152648428342195,random,0.5,9,10000,2540,80,160,10000,True,test,abs
11660,0.02121849,0.03241492513050735,0.0003965556276991373,random,0.5,9,10000,2540,80,160,10000,True,10k,abs
11661,0.03725576,0.047529135014692685,0.0008525775508338918,RAR,0.3,4,10000,2540,80,160,10000,True,train,abs
11662,0.03725576,0.047529135014692685,0.0008525775508338918,RAR,0.3,4,10000,2540,80,160,10000,True,test,abs
11663,0.03725576,0.047529135014692685,0.0008525775508338918,RAR,0.3,4,10000,2540,80,160,10000,True,10k,abs
11664,0.011642847,0.014977659574650231,8.466462371315704e-05,RAR,0.5,7,50000,2540,80,160,10000,True,train,abs
11665,0.012028408,0.01704624706696714,0.00010966590562891202,RAR,0.5,7,50000,2540,80,160,10000,True,test,abs
11666,0.011642847,0.014977659574650231,8.466462371315704e-05,RAR,0.5,7,50000,2540,80,160,10000,True,10k,abs
11667,0.018237758,0.0201034384633228,0.00015252982135349606,IF,0.8,3,50000,2540,80,160,10000,True,train,neg
11668,0.018237758,0.0201034384633228,0.00015252982135349606,IF,0.8,3,50000,2540,80,160,10000,True,test,neg
11669,0.018237758,0.0201034384633228,0.00015252982135349606,IF,0.8,3,50000,2540,80,160,10000,True,10k,neg
11670,0.012028241499999998,0.1304161368723526,0.006419138335233996,IF,0.09,9,50000,2540,80,160,10000,False,train,neg
11671,0.012028241499999998,0.1304161368723526,0.006419138335233996,IF,0.09,9,50000,2540,80,160,10000,False,test,neg
11672,0.012028241499999998,0.1304161368723526,0.006419138335233996,IF,0.09,9,50000,2540,80,160,10000,False,10k,neg
11673,0.02638449,0.03129322342944616,0.000369585286888954,IF,0.5,2,10000,2540,80,160,10000,True,train,pos
11674,0.028540395,0.03182429561778504,0.00038223607407802983,IF,0.5,2,10000,2540,80,160,10000,True,test,pos
11675,0.02638449,0.03129322342944616,0.000369585286888954,IF,0.5,2,10000,2540,80,160,10000,True,10k,pos
11676,0.034028842999999996,0.02964394337887625,0.00033165459749542116,RAR,0.8,7,10000,2540,80,160,10000,True,train,abs
11677,0.034028842999999996,0.02964394337887625,0.00033165459749542116,RAR,0.8,7,10000,2540,80,160,10000,True,test,abs
11678,0.034028842999999996,0.02964394337887625,0.00033165459749542116,RAR,0.8,7,10000,2540,80,160,10000,True,10k,abs
11679,0.031543616000000003,0.04210040767907364,0.0006689392432407336,RAR,0.3,2,10000,2540,80,160,10000,True,train,abs
11680,0.031543616000000003,0.04210040767907364,0.0006689392432407336,RAR,0.3,2,10000,2540,80,160,10000,True,test,abs
11681,0.031007733,0.04254367308247791,0.0006830996099686084,RAR,0.3,2,10000,2540,80,160,10000,True,10k,abs
11682,0.022971422999999998,0.017718783360041183,0.00011849004606856804,IF,0.1,3,10000,2540,80,160,10000,True,train,abs
11683,0.022971422999999998,0.017718783360041183,0.00011849004606856804,IF,0.1,3,10000,2540,80,160,10000,True,test,abs
11684,0.025776384,0.019183007728439082,0.00013888248394951474,IF,0.1,3,10000,2540,80,160,10000,True,10k,abs
11685,0.01888331,0.007586346082207462,2.172097789975437e-05,RAR,0.5,3,50000,2540,80,160,10000,True,train,abs
11686,0.01888331,0.007586346082207462,2.172097789975437e-05,RAR,0.5,3,50000,2540,80,160,10000,True,test,abs
11687,0.01888331,0.007586346082207462,2.172097789975437e-05,RAR,0.5,3,50000,2540,80,160,10000,True,10k,abs
11688,0.03847809,0.042306771268511734,0.0006755131952699808,IF,0.2,4,10000,2540,80,160,10000,True,train,neg
11689,0.03847809,0.042306771268511734,0.0006755131952699808,IF,0.2,4,10000,2540,80,160,10000,True,test,neg
11690,0.03847809,0.042306771268511734,0.0006755131952699808,IF,0.2,4,10000,2540,80,160,10000,True,10k,neg
11691,0.026285647999999998,0.06963375693312895,0.0018300111095304336,random,0.7,5,10000,2540,80,160,10000,True,train,abs
11692,0.026285647999999998,0.06963375693312895,0.0018300111095304336,random,0.7,5,10000,2540,80,160,10000,True,test,abs
11693,0.0316253,0.04720857763142361,0.0008411160167298753,random,0.7,5,10000,2540,80,160,10000,True,10k,abs
11694,0.0070048654,0.7751584551581291,0.2267749338336501,RAR,0.9,4,10000,2540,80,160,10000,False,train,abs
11695,0.007306371,0.7756312312559134,0.2270516423256989,RAR,0.9,4,10000,2540,80,160,10000,False,test,abs
11696,0.0070048654,0.7751584551581291,0.2267749338336501,RAR,0.9,4,10000,2540,80,160,10000,False,10k,abs
11697,0.009938464499999999,0.01216431931502043,5.584569442917353e-05,random,0.3,7,50000,2540,80,160,10000,True,train,abs
11698,0.01072328,0.010733956096791312,4.348442193611037e-05,random,0.3,7,50000,2540,80,160,10000,True,test,abs
11699,0.01097035,0.012362724597388823,5.7682285680289186e-05,random,0.3,7,50000,2540,80,160,10000,True,10k,abs
11700,0.023893146,0.021384143118121292,0.00017258290564129108,IF,0.09,9,10000,2540,80,160,10000,True,train,neg
11701,0.023893146,0.021384143118121292,0.00017258290564129108,IF,0.09,9,10000,2540,80,160,10000,True,test,neg
11702,0.023893146,0.021384143118121292,0.00017258290564129108,IF,0.09,9,10000,2540,80,160,10000,True,10k,neg
11703,0.02398082,0.06462051464430843,0.0015759952230035262,IF,0.3,3,10000,2540,80,160,10000,True,train,pos
11704,0.023028221,0.06342070967215628,0.001518015712109632,IF,0.3,3,10000,2540,80,160,10000,True,test,pos
11705,0.023028221,0.06342070967215628,0.001518015712109632,IF,0.3,3,10000,2540,80,160,10000,True,10k,pos
11706,0.018854389,0.021248446537488357,0.0001703995489570185,IF,0.5,3,10000,2540,80,160,10000,True,train,neg
11707,0.018854389,0.021248446537488357,0.0001703995489570185,IF,0.5,3,10000,2540,80,160,10000,True,test,neg
11708,0.018854389,0.021248446537488357,0.0001703995489570185,IF,0.5,3,10000,2540,80,160,10000,True,10k,neg
11709,0.010517236999999999,0.01974255958347438,0.00014710281603437742,IF,0.6,7,50000,2540,80,160,10000,True,train,pos
11710,0.010517236999999999,0.01974255958347438,0.00014710281603437742,IF,0.6,7,50000,2540,80,160,10000,True,test,pos
11711,0.010517236999999999,0.01974255958347438,0.00014710281603437742,IF,0.6,7,50000,2540,80,160,10000,True,10k,pos
11712,0.017651947,0.014738533026720513,8.198277033370559e-05,random,0.07,4,50000,2540,80,160,10000,True,train,abs
11713,0.022817623,0.02864630682358257,0.00030970723456109645,random,0.07,4,50000,2540,80,160,10000,True,test,abs
11714,0.018173454,0.014689483100302048,8.143800004008034e-05,random,0.07,4,50000,2540,80,160,10000,True,10k,abs
11715,0.010361705,0.012227829005977478,5.643035542702364e-05,IF,0.7,7,50000,2540,80,160,10000,True,train,neg
11716,0.010361705,0.012227829005977478,5.643035542702364e-05,IF,0.7,7,50000,2540,80,160,10000,True,test,neg
11717,0.010361705,0.012227829005977478,5.643035542702364e-05,IF,0.7,7,50000,2540,80,160,10000,True,10k,neg
11718,0.021554083999999998,0.0125001876152074,5.8972173501936644e-05,IF,0.2,3,50000,2540,80,160,10000,True,train,abs
11719,0.021554083999999998,0.0125001876152074,5.8972173501936644e-05,IF,0.2,3,50000,2540,80,160,10000,True,test,abs
11720,0.021554083999999998,0.0125001876152074,5.8972173501936644e-05,IF,0.2,3,50000,2540,80,160,10000,True,10k,abs
11721,0.029267106,0.14834897497258467,0.008305832556543808,RAR,0.08,7,10000,2540,80,160,10000,False,train,abs
11722,0.029267106,0.14834897497258467,0.008305832556543808,RAR,0.08,7,10000,2540,80,160,10000,False,test,abs
11723,0.0311798,0.15195490806257167,0.008714521307043492,RAR,0.08,7,10000,2540,80,160,10000,False,10k,abs
11724,0.02327999,0.08100355065132421,0.002476407915694667,IF,0.07,6,10000,2540,80,160,10000,False,train,abs
11725,0.02327999,0.08100355065132421,0.002476407915694667,IF,0.07,6,10000,2540,80,160,10000,False,test,abs
11726,0.02327999,0.08100355065132421,0.002476407915694667,IF,0.07,6,10000,2540,80,160,10000,False,10k,abs
11727,0.016567707,0.0191657249811064,0.00013863234698846533,random,1.0,4,50000,2540,80,160,10000,True,train,abs
11728,0.016567707,0.0191657249811064,0.00013863234698846533,random,1.0,4,50000,2540,80,160,10000,True,test,abs
11729,0.016567707,0.0191657249811064,0.00013863234698846533,random,1.0,4,50000,2540,80,160,10000,True,10k,abs
11730,0.016605394,0.02094950438156124,0.00016563861017950828,IF,0.8,9,50000,2540,80,160,10000,True,train,pos
11731,0.016605394,0.02094950438156124,0.00016563861017950828,IF,0.8,9,50000,2540,80,160,10000,True,test,pos
11732,0.016605394,0.02094950438156124,0.00016563861017950828,IF,0.8,9,50000,2540,80,160,10000,True,10k,pos
11733,0.012388481000000002,0.07277703475364097,0.0019989539301283822,IF,0.08,9,50000,2540,80,160,10000,False,train,abs
11734,0.012388481000000002,0.07277703475364097,0.0019989539301283822,IF,0.08,9,50000,2540,80,160,10000,False,test,abs
11735,0.012388481000000002,0.07277703475364097,0.0019989539301283822,IF,0.08,9,50000,2540,80,160,10000,False,10k,abs
11736,0.029497975,0.021019472160599482,0.00016674686732203874,IF,0.8,7,10000,2540,80,160,10000,True,train,neg
11737,0.029497975,0.021019472160599482,0.00016674686732203874,IF,0.8,7,10000,2540,80,160,10000,True,test,neg
11738,0.029497975,0.021019472160599482,0.00016674686732203874,IF,0.8,7,10000,2540,80,160,10000,True,10k,neg
11739,0.030908156000000003,0.05604978424851508,0.0011856648970255846,IF,0.6,6,10000,2540,80,160,10000,True,train,neg
11740,0.030908156000000003,0.05604978424851508,0.0011856648970255846,IF,0.6,6,10000,2540,80,160,10000,True,test,neg
11741,0.030411848999999998,0.05420577109500351,0.0011089325349339153,IF,0.6,6,10000,2540,80,160,10000,True,10k,neg
11742,0.012070583000000001,0.09272243140110717,0.0032447683302008093,random,0.04,9,50000,2540,80,160,10000,False,train,abs
11743,0.012070583000000001,0.09272243140110717,0.0032447683302008093,random,0.04,9,50000,2540,80,160,10000,False,test,abs
11744,0.013877553,0.09299619054224964,0.003263956703287577,random,0.04,9,50000,2540,80,160,10000,False,10k,abs
11745,0.01921791,0.07168668110094686,0.001939505521141948,random,0.4,3,10000,2540,80,160,10000,True,train,abs
11746,0.021255624,0.07321835162554627,0.002023270579624438,random,0.4,3,10000,2540,80,160,10000,True,test,abs
11747,0.01921791,0.07168668110094686,0.001939505521141948,random,0.4,3,10000,2540,80,160,10000,True,10k,abs
11748,0.028104149,0.03709780332786919,0.0005194101843783396,IF,0.7,5,10000,2540,80,160,10000,True,train,neg
11749,0.028104149,0.03709780332786919,0.0005194101843783396,IF,0.7,5,10000,2540,80,160,10000,True,test,neg
11750,0.028104149,0.03709780332786919,0.0005194101843783396,IF,0.7,5,10000,2540,80,160,10000,True,10k,neg
11751,0.018419,0.047587473939654235,0.0008546718024170169,RAR,0.1,5,50000,2540,80,160,10000,True,train,abs
11752,0.018419,0.047587473939654235,0.0008546718024170169,RAR,0.1,5,50000,2540,80,160,10000,True,test,abs
11753,0.019409815,0.046085633675809035,0.0008015769101995091,RAR,0.1,5,50000,2540,80,160,10000,True,10k,abs
11754,0.015313246,0.037550024236385794,0.0005321505497563328,IF,0.6,5,50000,2540,80,160,10000,True,train,pos
11755,0.015313246,0.037550024236385794,0.0005321505497563328,IF,0.6,5,50000,2540,80,160,10000,True,test,pos
11756,0.015363393999999999,0.03646154860128735,0.000501746431187962,IF,0.6,5,50000,2540,80,160,10000,True,10k,pos
11757,0.011144498000000001,0.010674537323572413,4.3004330611097334e-05,IF,1.0,8,50000,2540,80,160,10000,True,train,pos
11758,0.011144498000000001,0.010674537323572413,4.3004330611097334e-05,IF,1.0,8,50000,2540,80,160,10000,True,test,pos
11759,0.011144498000000001,0.010674537323572413,4.3004330611097334e-05,IF,1.0,8,50000,2540,80,160,10000,True,10k,pos
11760,0.017928032,0.03428982102051219,0.0004437562761042171,IF,0.4,3,10000,2540,80,160,10000,False,train,pos
11761,0.017928032,0.03428982102051219,0.0004437562761042171,IF,0.4,3,10000,2540,80,160,10000,False,test,pos
11762,0.017928032,0.03428982102051219,0.0004437562761042171,IF,0.4,3,10000,2540,80,160,10000,False,10k,pos
11763,0.01734898,0.013656699462304508,7.038912655683872e-05,random,0.08,4,50000,2540,80,160,10000,True,train,abs
11764,0.017638622,0.014317796570220847,7.736890440999493e-05,random,0.08,4,50000,2540,80,160,10000,True,test,abs
11765,0.01734898,0.013656699462304508,7.038912655683872e-05,random,0.08,4,50000,2540,80,160,10000,True,10k,abs
11766,0.026971579,0.06723481925600484,0.0017060924272260234,IF,0.2,7,10000,2540,80,160,10000,False,train,abs
11767,0.026971579,0.06723481925600484,0.0017060924272260234,IF,0.2,7,10000,2540,80,160,10000,False,test,abs
11768,0.026971579,0.06723481925600484,0.0017060924272260234,IF,0.2,7,10000,2540,80,160,10000,False,10k,abs
11769,0.022058547,0.02138757919195186,0.00017263837246505857,IF,0.07,3,50000,2540,80,160,10000,True,train,abs
11770,0.022058547,0.02138757919195186,0.00017263837246505857,IF,0.07,3,50000,2540,80,160,10000,True,test,abs
11771,0.022058547,0.02138757919195186,0.00017263837246505857,IF,0.07,3,50000,2540,80,160,10000,True,10k,abs
11772,0.025764465,0.02409315154493588,0.00021907927573516577,random,0.07,6,10000,2540,80,160,10000,True,train,abs
11773,0.025764465,0.02409315154493588,0.00021907927573516577,random,0.07,6,10000,2540,80,160,10000,True,test,abs
11774,0.025764465,0.02409315154493588,0.00021907927573516577,random,0.07,6,10000,2540,80,160,10000,True,10k,abs
11775,0.026175676000000002,0.015503293213279047,9.071142589076426e-05,IF,0.08,9,10000,2540,80,160,10000,True,train,abs
11776,0.026175676000000002,0.015503293213279047,9.071142589076426e-05,IF,0.08,9,10000,2540,80,160,10000,True,test,abs
11777,0.026175676000000002,0.015503293213279047,9.071142589076426e-05,IF,0.08,9,10000,2540,80,160,10000,True,10k,abs
11778,0.010088506,0.017113446718913575,0.00011053225898968325,IF,1.0,8,50000,2540,80,160,10000,False,train,abs
11779,0.010088506,0.017113446718913575,0.00011053225898968325,IF,1.0,8,50000,2540,80,160,10000,False,test,abs
11780,0.010088506,0.017113446718913575,0.00011053225898968325,IF,1.0,8,50000,2540,80,160,10000,False,10k,abs
11781,0.01121607,0.030886832692276656,0.0003600483483881714,IF,1.0,8,10000,2540,80,160,10000,False,train,pos
11782,0.013003754,0.03610601009920355,0.0004920090264240731,IF,1.0,8,10000,2540,80,160,10000,False,test,pos
11783,0.01121607,0.030886832692276656,0.0003600483483881714,IF,1.0,8,10000,2540,80,160,10000,False,10k,pos
11784,0.015488787,0.012273636500070169,5.685394247060523e-05,IF,0.1,5,50000,2540,80,160,10000,True,train,abs
11785,0.015488787,0.012273636500070169,5.685394247060523e-05,IF,0.1,5,50000,2540,80,160,10000,True,test,abs
11786,0.015488787,0.012273636500070169,5.685394247060523e-05,IF,0.1,5,50000,2540,80,160,10000,True,10k,abs
11787,0.020137093999999998,0.05844279957437401,0.0012890687944872331,IF,0.3,4,50000,2540,80,160,10000,True,train,neg
11788,0.021243762000000003,0.06536891958423348,0.0016127115112597964,IF,0.3,4,50000,2540,80,160,10000,True,test,neg
11789,0.021243762000000003,0.06536891958423348,0.0016127115112597964,IF,0.3,4,50000,2540,80,160,10000,True,10k,neg
11790,0.012347772,0.013194929361803873,6.570950733622052e-05,IF,0.09,2,50000,2540,80,160,10000,True,train,neg
11791,0.012347772,0.013194929361803873,6.570950733622052e-05,IF,0.09,2,50000,2540,80,160,10000,True,test,neg
11792,0.012347772,0.013194929361803873,6.570950733622052e-05,IF,0.09,2,50000,2540,80,160,10000,True,10k,neg
11793,0.038527187000000004,0.0735897366448075,0.0020438478818660503,IF,0.9,4,10000,2540,80,160,10000,True,train,neg
11794,0.03642212,0.07155449475834452,0.0019323594302494734,IF,0.9,4,10000,2540,80,160,10000,True,test,neg
11795,0.03642212,0.07155449475834452,0.0019323594302494734,IF,0.9,4,10000,2540,80,160,10000,True,10k,neg
11796,0.037328847000000005,0.05317900993212057,0.00106731980183704,RAR,0.1,7,10000,2540,80,160,10000,True,train,abs
