,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version
2140,0.015240779,0.027137126895273457,0.00027793407996130974,control,0.0,0,10000,2540,80,160,10000,False,test
2141,0.014422217,0.02637850241353408,0.00026261186459317217,control,0.0,0,10000,2540,80,160,10000,False,10k
2142,0.026081497000000002,0.17553041663794047,0.011628369924159814,IF,0.07,4,10000,2540,80,160,10000,False,train
2143,0.021733329,0.04106657734476856,0.0006364892731774392,IF,0.07,4,10000,2540,80,160,10000,False,test
2144,0.026081497000000002,0.17553041663794047,0.011628369924159814,IF,0.07,4,10000,2540,80,160,10000,False,10k
2145,0.027108088,0.357835825478156,0.04832609566213017,IF,0.06,4,10000,2540,80,160,10000,False,train
2146,0.021733329,0.04106657734476856,0.0006364892731774392,IF,0.06,4,10000,2540,80,160,10000,False,test
2147,0.027108088,0.357835825478156,0.04832609566213017,IF,0.06,4,10000,2540,80,160,10000,False,10k
2148,0.010927493,0.02055653274174561,0.00015948278112457175,IF,0.06,2,10000,2540,80,160,10000,False,train
2149,0.010927493,0.02055653274174561,0.00015948278112457175,IF,0.06,2,10000,2540,80,160,10000,False,test
2150,0.010927493,0.02055653274174561,0.00015948278112457175,IF,0.06,2,10000,2540,80,160,10000,False,10k
2151,0.015759086000000002,0.022943987800946333,0.0001986789600091806,IF,0.05,4,50000,2540,80,160,10000,True,train
2152,0.015759086000000002,0.022943987800946333,0.0001986789600091806,IF,0.05,4,50000,2540,80,160,10000,True,test
2153,0.015759086000000002,0.022943987800946333,0.0001986789600091806,IF,0.05,4,50000,2540,80,160,10000,True,10k
2154,0.0135261705,0.036619100479921236,0.0005060919341856178,IF,0.02,0,10000,2540,80,160,10000,False,train
2155,0.0135261705,0.036619100479921236,0.0005060919341856178,IF,0.02,0,10000,2540,80,160,10000,False,test
2156,0.0135261705,0.036619100479921236,0.0005060919341856178,IF,0.02,0,10000,2540,80,160,10000,False,10k
2157,0.013828281999999999,0.03777289237253992,0.0005384861706314499,IF,0.05,0,10000,2540,80,160,10000,False,train
2158,0.013828281999999999,0.03777289237253992,0.0005384861706314499,IF,0.05,0,10000,2540,80,160,10000,False,test
2159,0.014747683999999999,0.03717226569366679,0.0005214973875678514,IF,0.05,0,10000,2540,80,160,10000,False,10k
2160,0.029356174,0.02093029823586236,0.0001653350401330329,IF,0.02,4,10000,2540,80,160,10000,True,train
2161,0.029356174,0.02093029823586236,0.0001653350401330329,IF,0.02,4,10000,2540,80,160,10000,True,test
2162,0.029356174,0.02093029823586236,0.0001653350401330329,IF,0.02,4,10000,2540,80,160,10000,True,10k
2163,0.029247917000000002,0.020836144309171908,0.00016385088262077914,IF,0.05,4,10000,2540,80,160,10000,True,train
2164,0.029247917000000002,0.020836144309171908,0.00016385088262077914,IF,0.05,4,10000,2540,80,160,10000,True,test
2165,0.029247917000000002,0.020836144309171908,0.00016385088262077914,IF,0.05,4,10000,2540,80,160,10000,True,10k
2166,0.03233923,0.029396304459296144,0.00032613660450686566,RAR,0.08,1,10000,2540,80,160,10000,True,train
2167,0.03233923,0.029396304459296144,0.00032613660450686566,RAR,0.08,1,10000,2540,80,160,10000,True,test
2168,0.03233923,0.029396304459296144,0.00032613660450686566,RAR,0.08,1,10000,2540,80,160,10000,True,10k
2169,0.011313914,0.03206644809193274,0.0003880751070288549,IF,0.07,0,50000,2540,80,160,10000,False,train
2170,0.011313914,0.03206644809193274,0.0003880751070288549,IF,0.07,0,50000,2540,80,160,10000,False,test
2171,0.011313914,0.03206644809193274,0.0003880751070288549,IF,0.07,0,50000,2540,80,160,10000,False,10k
